,Article Title,Category
9171,"Ahmed Ezz release conditional on new bail offer



Mubarak-era Steel tycoon will be released if he pays LE2 million bail",Economy
9172,"Egypt's annual urban inflation falls to 9.8% in February



State body CAPMAS says that inflation continues to decline since its peak in November 2013",Economy
9173,Swiss government freezes assets of nine more Ukrainians,Economy
9174,"Disappointing China exports halt stocks, hammer commodities



Weak Chinese trade date rattles investors already on edge over Ukraine crisis",Economy
9175,"Dubai retail giant to expand investments in Egypt 



Majid Al-Futtaim plans to build new malls and hypermarkets in Egypt, creating over 40,000 jobs",Economy
9176,"Egypt's bourse opens week in the red 



Egyptian and Arab investors were net sellers in Sunday's session",Economy
9177,A washing machine factory tests Italy's industrial future,Economy
9178,"Alexandria public transport workers begin strike



Hundreds of public transport workers started Saturday an open strike in Egypt's Alexandria, reacting to the lack of a response to demands that the minimum wage include them",Economy
9179,"Egypt cement prices hit by whopping rises 



Price of cement per tonne has gone up by 30 percent in the last two weeks",Economy
9180,"Tourism projects planned for Sinai, Red Sea and Suez 



A medical resort and a marina linking Ain Sokhna and Ras Sedr are among seven projects to boost tourism in Egypt",Economy
9181,Gazprom warns Ukraine it could cut gas exports,Economy
9182,"Egypt stocks end week down on profit-taking



Main index loses 0.94% on Thursday as Egyptians net-sellers after 2% rise over two previous sessions",Economy
9183,"Owner of Egyptian dairy giant Juhayna given jail term



Safwan Thabet, who is not in Egypt currently, was given a 1 year sentence",Economy
9184,"EBRD offers Ukraine 5 bn euro package, sticks with Russia",Economy
9185,"Stocks rise on Ukraine diplomacy, ECB easing speculation



Diplomatic efforts to diffuse Ukraine crisis boosts world shares while euro holds steady on possibility of ECB easing monetary policy on Thursday",Economy
9186,"Egypt stocks up with investors confident on 'positive' news 



Foreign reserves increased for the second consecutive month, while the market responded positively to the increased likelihood that El-Sisi will run for the presidency",Economy
9187,GCC security discord with Qatar pummels shares,Economy
9188,"Weak tuk-tuk sales help drive down 2013 profits for Egypt's largest automaker



GB Auto's net profits registered $16.6 million in 2013, a 46.7 percent drop on a year ealier",Economy
9189,Egypt lifts ban on brokerage firms trading foreign stocks,Economy
9190,Egyptian bank CIB to pay LE1 dividend,Economy
9191,Egypt's real estate developer TMG posts 7.2% increase in 2013 net profit,Economy
9192,"Coca Cola pledges $500 million investment in Egypt



Coca Cola will invest $500 million in the form of capital expenditures and other commercial and community programmes",Economy
9193,"Two families dominate Egypt rich list: Forbes



Forbes list of five wealthiest people in Egypt is populated by two families – Sawiris and Mansour – with a combined wealth of $17 billion",Economy
9194,"Egypt to create a sovereign fund to manage public business sector 



Public business sector will directly follow Egypt's cabinet after the merger of the ministries of investment and foreign trade and industry",Economy
9195,"Orascom Construction cleared of tax evasion accusation



Egypt's Public Prosecutor has exonerated OCI from any tax evasion, a decision that may exempt the company from paying roughly $1 billion",Economy
9196,Libya-Egypt border suspicions hit Tobruk's trade,Economy
9197,"RadioShack sales tumble 20 pct; to close up to 1,100 stores",Economy
9198,"Egypt's stocks rally on El-Sisi speech



Benchmark index EGX30 up 0.95 percent after army chief says he will run for president; almost 75 percent of stocks traded on Tuesday were gainers",Economy
9199,"Egypt's FOREX rise to $17.3bn in February



FOREX reserves continue to rise following recent aid from Gulf states",Economy
9200,Egyptian tycoon Sawiris to buy into German travel group FTI,Economy
9201,"Ukraine turmoil, profit-taking drive down Egypt's stocks 



Egypt's stock market shared in the declines on global exchanges due to troubles in Ukraine",Economy
9202,"Egypt renews efforts to attract foreign tourists to its shores



Authorities mount international campaign to reassure tourists that Red Sea and Sinai beach resorts are safe, following the 16 February bombing of a tourist bus in South Sinai that killed four",Economy
9203,Etihad's profit up 48% to $62 mln in 2013,Economy
9204,Gold jumps more than 1% on crisis in Ukraine,Economy
9205,"Egypt's trade deficit fell as imports and exports decline



Egypt's trade deficit fell in November 2013 from the same month in 2012, according to statistical agency CAPMAS",Economy
9206,Global stocks tumble as Ukraine tensions intensify,Economy
9207,"World leader in diving boats to enter Egypt's Red Sea tourism market



The Red Sea Aggressor, a five-star live-aboard diving vessel, arrives for diving trips in Red Sea",Economy
9208,"EGX30 down on profit-taking after new cabinet sworn in



Main index down 0.64 percent, with Egyptians net-sellers and foreign investors net-buyers",Economy
9209,Germany's Siemens gets $253 mln Qatar power contract,Economy
9210,Iraq oil exports hit record 2.8 mln bpd in February,Economy
9211,Ukraine turmoil will not disrupt Egypt wheat imports: official,Economy
9212,"Egypt's public buses resume as workers end strike



Buses resume running Saturday as the last garages in Greater Cairo end their strike Friday on company and government assurances",Economy
9213,Tunisia gets $1.2 billion from World Bank,Economy
9214,Sterling falls versus euro after bloc's inflation surprise,Economy
9215,"Egypt's tourism authority promotes domestic tourism



'My Country is Beautiful' initiative offers low rates and promotional offers",Economy
9216,Egypt central bank keeps key interest rates on hold,Economy
9217,'World's first' Bitcoin shop opens in Hong Kong,Economy
9218,Portugal vows to stick to austerity after bailout ends,Economy
9219,"Egypt stocks buoyed by political news at February's end



Main index rises 1.61 percent, thanks to encouraging political announcements",Economy
9220,German holidaymakers leave Sharm el-Sheikh after Sinai warning,Economy
9221,South Africa to launch its first Islamic bond,Economy
9222,"Egypt's public business sector to fall under industry ministry



Nine public holding companies and their subsidiaries to now fall under Ministry of Foreign Trade and Industry",Economy
9223,"Egypt's market declines on moderate profit taking



Mild profit taking saw Egypt's stock market drip Wednesday from strong trading for six consecutive sessions",Economy
9224,"Credit Suisse CEO fights back on tax evasion claims



Credit Suisse's chief executive tells U.S. senatiors his bank was not accomplice in U.S. tax evasion putting the blame on a small group of Swiss-based private bankers",Economy
9225,"Egypt's Postal Authority sees 19.7 pct rise in savings fund in 2012/13: CAPMAS



Savings with Egypt's Postal Authority, mostly used by low income individuals in rural areas, sees a 19.7 percent boost in 2012/13 compared to a year earlier",Economy
9226,"Iraq approves major oil contracts for Eni; Angola exits



Big oil companies in Iraq face difficulties because of security deterioration, corruption and prolonged governmental procedures",Economy
9227,Britain's banana price wars come at a cost to growers,Economy
9228,Greek port workers strike over privatization plans,Economy
9229,"Egypt stocks fall on profit taking 



Foreign investors net buyers to tune of some LE25.4 million",Economy
9230,Moody's says Egypt banking sector outlook still negative,Economy
9231,"Work resumes Tuesday at Nile Company for Roads after demands met



Ahram Online visits with strikers at state-owned Nile Company for Roads and Bridges ends after management agrees to pay rises and other demands",Economy
