,Final_text,Category
21361,man city allege staff spat liverpool draw report manchester city lodged complaint liverpool alleging fan spat backroom staff pulsating 22 draw anfield report say,Sport
21362,fifa urge player get vaccinated epl lag takeup fifa offered direct encouragement footballer get vaccinated sunday,Sport
21363,played poorly real madrid bos ancelotti loss espanyol third stumble week there suddenly cause concern real madrid,Sport
21364,germany bundesliga result scorer 7th matchday follow ahram onlines coverage germany bundesliga match 20212022 season 13 october,Sport
21365,spain la liga result scorer 8th matchday follow ahram onlines coverage spain la liga match 20212022 season 13 october,Sport
21366,frankfurt beat bayern 1st loss julian nagelsmann bayern munich lost first time since julian nagelsmann took coach season 21 defeat eintracht frankfurt bundesliga sunday,Sport
21367,italy serie result scorer 7th matchday follow ahram onlines coverage italy serie match 20212022 season 13 october,Sport
21368,english premier league result scorer 7th matchday follow ahram onlines coverage english premier league match 20212022 season 23 october,Sport
21369,espanyol end real madrid 25game unbeaten streak spain real madrid stumbled sunday losing 21 espanyol see 25game unbeaten streak spanish league come end,Sport
21370,messi suffers first psg defeat loss rennes lionel messi suffered first defeat paris saintgermain player sunday perfect start ligue 1 season ended 20 loss rennes,Sport
21371,watford sack manager xisco munoz watford sunday announced sacking head coach xisco munoz poor start premier league season,Sport
21372,laporta say koeman keep job barcelona coach,Sport
21373,suffering honestly barcelona pique atletico loss ronald koeman keep job despite latest humbling defeat mighty barcelon,Sport
21374,atletico deal koemans barcelona another blow atletico madrid handed barcelona another humbling defeat saturday luis suarez thomas lemar set goal 20 win spanish league,Sport
21375,arsenal momentum halted brighton stalemate brighton brought arsenal premier league winning run halt team played uninspiring 00 draw raindrenched amex stadium saturday,Sport
21376,late locatelli strike rescue juventus derby victory manuel locatellis 86thminute goal grabbed juventus hardfought 10 derby victory torino saturday massimiliano allegris men made three straight serie win,Sport
21377,injured ibrahimovic withdraws sweden squad zlatan ibrahimovic pulled sweden squad upcoming world cup qualifier achilles tendon injury country football federation announced saturday,Sport
21378,chelsea seize top spot dramatic win southampton timo werner fired chelsea top premier league german late goal inspired controversyfilled 31 win 10man southampton saturday,Sport
21379,koeman sacked atletico game say laporta ronald koeman stay barcelona coach regardless result atletico madrid saturday club president joan laporta said,Sport
21380,solskjaer defends decision rest ronaldo everton slip ole gunnar solskjaer said regret resting cristiano ronaldo manchester united let two premier league point slip away old trafford everton emerged 11 draw saturday,Sport
21381,man utd held everton latest slipup manchester united missed chance move top premier league needed late var call favour avoid another home defeat everton emerged old trafford 11 draw saturday,Sport
21382,ramos psg return date still unknown say pochettino paris saintgermain coach mauricio pochettino said saturday still fixed timetable injured defender sergio ramos make debut club,Sport
21383,klopp liverpool must cheeky beat man city liverpool manager jurgen klopp said squad must brave also cheeky moment english premier league leader host defending champion anfield sunday,Sport
21384,fed koeman hanging barcelona job thread embattled barcelona coach ronald koeman said fed defend amid report dutchman brink sacked,Sport
21385,guardiola say klopp made better manager pep guardiola friday credited jurgen klopp making better manager weekend topofthetable premier league clash liverpool manchester city anfield,Sport
21386,haaland still sidelined leg injury could miss norway qualifier erling braut haaland ruled borussia dortmund bundesliga match augsburg saturday set miss norway upcoming world cup qualifier,Sport
21387,french federation chief opposed biennial world cup project french football federation president noel le graet say opposed highly controversial idea staging world cup every two year fifa held online summit discus project,Sport
21388,juventus look build chelsea win turin derby juventus head saturday turin derby unusual position behind city rival torino serie table started find momentum recent week,Sport
21389,psgs dominance make messi pure luxury ligue 1 paris saintgermain already surging clear towards ligue 1 title france even lionel messi far held back champion league got first goal new club midweek,Sport
21390,preview koeman brink barcelona face griezmann atletico revival surely beyond ronald koeman even barcelona beat atletico madrid saturday antoine griezmann hope resurgence beginning,Sport
21391,marseillegalatasaray match halted rival fan clash europa league game marseille galatasaray interrupted 10 minute rival fan threw flare firecracker stade velodrome thursday,Sport
21392,leicester napoli ranger sink europa league defeat leicester napoli face uphill task qualify europa league group c fell shock defeat thursday,Sport
21393,watkins tomori return england squad world cup qualifier aston villa forward ollie watkins ac milan defender fikayo tomori returned england squad announced thursday next month world cup qualifier andorra hungary,Sport
